input_size,workload,delay_tolerance,v_left,rsu1_left,rsu2_left,rsu3_left,offload
811.849,164.5,0.582727,111.314,351.523,356.185,400.077,3
168.424,636.562,0.695642,45.6477,495.193,355.272,98.6154,1
17.9394,1170.62,0.675674,112.693,298.624,131.333,124.785,1
743.485,139.875,0.145842,5.10985,402.202,90.679,126.723,1
924.909,285.75,0.103681,51.7311,471.22,369.605,356.2,1
813.939,970.688,0.668615,62.7386,259.183,232.975,199.308,1
75.1818,595.75,0.810508,58.2273,213.844,128.407,390.262,3
331.697,2055.94,0.443361,13.7348,207.22,391.099,102.538,2
621.151,1117.5,0.68493,38.4962,231.963,101.148,23.3692,1
354.727,933.812,0.938859,105.936,443.101,202.062,84.7077,1
604.03,304.188,0.965529,7.45455,479.339,223.136,436.615,1
81.303,1236.75,0.878295,14.3258,252.807,400.827,385.477,2
271.879,418.562,0.751317,63.9318,337.771,159.951,353.831,3
402.545,1363,0.162514,65.3144,239.193,299.802,72.2308,2
540.212,293.938,0.134828,9.06061,487.706,250.753,76.4462,1
227.03,1519.56,0.391641,118.17,228.211,173.383,224.154,1
942.818,1891.88,0.6228,97.3333,457.495,75.0617,288.277,1
130.364,1809.62,0.776119,75.5644,369.22,52.2963,373.969,3
950.97,1791.12,0.960064,65.428,268.587,306.407,166.969,2
576.212,1923.75,0.377551,37.2879,318.835,186.556,305.738,1
100.273,1208.88,0.422541,38.4129,464.908,166.469,347.723,1
325.879,1731.25,0.970226,97.0682,416.45,345.432,151.415,1
803.273,1594.12,0.494806,86.0909,225.679,188.988,152.538,1
155.576,1043.19,0.76343,30.8485,341.954,381.617,298.277,2
350.091,961,0.797681,43.1326,476.266,179.679,175.862,1
618.121,1939.81,0.275869,117.602,366.376,36.8395,99.0923,1
799.97,1009.69,0.881756,89.4318,272.385,58.4568,144.031,1
954.455,1693.81,0.702371,113.902,385.486,11.6914,426.185,3
427.212,1292.06,0.152406,104.78,286.67,347.765,114.508,2
800.091,161.375,0.763402,105.788,343.624,254.21,491.138,3
389.333,708.688,0.341899,32.0114,470.642,284.173,477.862,3
869.212,1481.75,0.278478,10.8295,244.376,321.765,20.7846,2
210.909,1026.12,0.99393,7.43561,309.495,25.9506,258.308,1
289.697,1188.31,0.253703,88.6742,348.936,198.074,235.969,1
856.212,1982.25,0.476733,10.2803,467.303,79.5062,266.508,1
673.394,2059.62,0.524195,101.777,360.037,351.617,104,1
899.394,1099.44,0.190283,24.1515,411.45,371.716,13.6923,1
693.485,663.125,0.942128,105.197,296.743,226.531,468.246,3
594.03,61.875,0.18251,89.8864,433.532,182.012,486.369,0
189.455,206.062,0.850581,10.7538,354.78,20.3951,426.631,3
343.576,56.625,0.941441,1.54924,250.817,147.704,178.323,1
551.03,1886.75,0.13469,35.4886,353.376,85.3086,74.7846,1
430.303,223.125,0.477337,10.9129,200.514,274.432,7.73846,2
542.151,1690.06,0.189679,48.5758,271.936,379.543,35.4308,2
420.697,42.3125,0.562181,58.0114,216.908,19.9383,483.538,0
132.939,114.312,0.897165,50.8447,373.358,374.296,294.585,2
139.515,1377.94,0.440449,10.1667,499.578,46.5802,194.938,1
578.697,574.812,0.949901,49.197,312.734,224.667,360.969,3
630.455,761.688,0.878076,40.6515,265.101,383.457,161.492,2
405.182,1923.06,0.316025,70.6742,237.661,373.037,244.831,2
45.1515,402.562,0.4644,29.9091,294.11,257.358,432.231,3
363.303,1785.88,0.483187,67.9091,272.725,393.864,239.308,2
751.818,1888,0.733436,99.3674,255.064,401.469,24.6308,2
131.727,1828.75,0.372689,88.3333,492.505,316.37,8.64615,1
759.758,817.312,0.219315,43.6742,424.615,155.691,203.323,1
824.303,926.938,0.665538,86.5492,481.165,379.617,8.06154,1
645.485,1630.81,0.312207,19.6856,288.982,280.963,8.09231,1
51.8788,117.062,0.929521,124.564,282.541,29.0494,193.892,0
70.303,1242.94,0.329951,9.72348,339.486,160.716,162.631,1
546.424,1216,0.489203,91.0758,335.495,199.889,57.0462,1
179.909,1703.81,0.171111,45.0871,448.477,311.864,241,1
231.091,452.188,0.928751,56.8485,394.734,392.21,483.923,3
870.364,496.25,0.565175,72.7386,236.89,91.8642,181.8,1
630.879,2005.19,0.468081,25.0227,443.275,246.346,387.108,1
274.879,261.125,0.385296,85.7121,230.954,310.84,101.231,2
514.939,1596.5,0.603876,69.3144,289.633,359.901,204.646,2
349.818,894.5,0.839732,20.8068,200.514,230.753,420.969,3
742.849,1893.12,0.855004,115.322,254.789,323.568,169.123,2
97.0909,1473.06,0.706601,44.1818,390.917,278.642,294.877,1
113.879,1674.56,0.203522,109.75,243.349,43.6914,404.108,3
161.212,1575.12,0.528919,107.697,237.11,360.481,383.538,3
248.03,44.4375,0.87206,81.0189,205,306.506,327.523,0
337.727,782.062,0.834239,17.303,271.927,248.395,398.708,3
291.303,645.25,0.627607,91.2576,483.284,156.432,386.538,1
822.727,263.688,0.595444,13.375,314.101,18.3704,491.554,3
466.182,1862.12,0.752992,79.7083,247.945,393.235,74.5077,2
656.273,1135,0.797955,1.2803,249.193,133.975,435.492,3
225.03,981.625,0.576217,93.9811,323.789,242.383,296.077,1
216.97,1442.12,0.428858,38.6402,397.156,367.074,132.231,1
98,339.375,0.298419,40.3788,495.661,144.21,501.923,3
227.606,798.938,0.553859,93.4015,264.009,387.272,432.954,3
936.273,415.062,0.111097,70.2992,308.138,143.667,171.538,1
157.818,196.625,0.197534,65.6364,487.743,401.889,241.569,1
705.909,675.75,0.243294,113.352,353.789,353.284,107.108,1
398.727,1913.06,0.592532,73.1402,462.587,228.395,486.723,3
406.424,1319.19,0.729261,46.5379,442.358,253.148,9.33846,1
172.788,1137.62,0.613187,7.77652,360.11,35.4938,342.692,1
403.212,92.9375,0.13708,3.13258,362.963,64.1481,401.369,3
519.212,865,0.859673,100.337,331.761,325.765,319.277,1
733.364,1917.81,0.149413,76.4129,232.807,149.062,330.738,3
346.03,711.812,0.107608,11.4432,200.101,350.691,121.138,2
576.091,674.938,0.836244,38.9508,432.633,59.6049,427.538,1
846.485,1450.44,0.689435,48.0379,239.688,217.111,351.2,3
517.394,37.0625,0.710858,70.3636,226.872,61.4815,228.292,0
313.879,490,0.222446,37.0795,342.119,212.457,496.169,3
814,1983.88,0.809409,11.1326,479.872,282.531,351.908,1
610.061,1665.56,0.650075,76.5682,270.917,180.531,251.8,1
279.848,1209.25,0.784689,121.383,246.807,316.123,453.662,3
370.273,231.438,0.310862,60.8864,404.817,161.568,154.969,1
914.97,76.375,0.654854,117.508,466.954,88.716,14.8769,0
172.333,1234.56,0.902081,90.4886,264,273.667,10.3538,2
62.2727,409.062,0.697647,86.0947,329.156,373.469,455.846,3
710.273,1443.5,0.45215,28.2727,230.532,240.284,152.662,2
36.2424,1111.06,0.53065,48.0417,438.963,117.951,2.15385,1
334,1201.94,0.568993,64.4242,450.294,182,503.354,3
128.333,909.25,0.668532,34.697,461.761,295.321,460.708,1
798,957.875,0.878625,55.5682,223.55,245.099,446.585,3
933.606,396.938,0.397299,55.3561,260.706,119.519,195.508,1
771.091,1732.62,0.820533,120.64,289.009,280.802,28.4923,1
797.151,625,0.656969,80.303,320.651,188.494,21.6,1
844.303,1146.44,0.615082,11.0871,485.743,384.16,463.308,1
423.727,609.25,0.372607,39.3485,255.578,14.1852,339.8,3
581.788,167.5,0.86838,110.121,308.624,269.802,417.338,3
414.515,1241.62,0.324732,84.1439,209.56,53.1728,98.9231,1
429.848,1961.38,0.730799,89.2159,252.945,316.519,170,2
822.455,1589.44,0.29949,121.254,341.239,146.988,106.062,1
943.485,1624,0.374227,62.5265,340.624,235.086,40.4462,1
399.455,1214.69,0.909607,105.508,496.183,35.6667,98.3538,1
231.212,1423.12,0.503925,19.125,337.486,213.975,137.4,1
655.212,641.25,0.325941,100.598,367.817,326.469,162.754,1
942.97,1179.56,0.170672,15.5076,458.991,92.8519,424.154,1
484.727,1314.06,0.911612,106.962,447.339,276.79,454.477,3
892.121,460.312,0.898538,11.197,460.183,204.877,90.4154,1
386,1274.62,0.697592,29.2879,456.128,77.5679,222.231,1
481.727,1128,0.394278,92.2955,416.55,246.815,263.938,1
39.5455,183.938,0.892029,31.9167,370.844,355.568,173.231,1
32.8788,1861.88,0.953856,89.875,490.404,222.444,483.6,1
326.697,1725.88,0.762798,40.9091,434.018,107.963,112.108,1
326.303,1867.31,0.531364,82.7917,283.78,222.877,24.7077,1
509.485,398.562,0.284521,6.33333,450.633,351.16,423.738,1
306.697,1293,0.586517,47.1174,483.651,257.543,43.4923,1
656.455,117.375,0.79032,55.9735,475.119,133.79,342.292,1
296.97,1235.94,0.476101,17.6174,486.349,135.568,491.338,3
36.3939,438.562,0.619147,43.928,483.706,286.654,64.2308,1
699.424,1095,0.804822,16.4583,418.495,207.012,368.754,1
572.182,1921.94,0.299243,107.708,234.661,346.012,151.569,2
559.303,248.25,0.801389,121.58,339.67,131.802,311.092,1
118.364,1258.81,0.758458,123.746,218.33,381.864,242.154,2
862.303,1813.69,0.435643,54.0947,234.183,126.543,447.831,3
542.273,1058.5,0.101675,47.2841,390.064,45.1358,91.2308,1
61.0909,895.062,0.44185,22.3977,491.376,239.21,89.6462,1
478.091,824.375,0.346596,19.5076,293.486,92.5556,424.246,3
603.788,126.875,0.164135,92.3561,469.431,78.9012,250.831,1
712.273,156.312,0.857833,117.871,273.596,321.309,71.5538,2
58.1212,103.5,0.789743,69.4811,253.321,214.383,437.615,3
13.2727,1190.62,0.670428,121.898,472.706,386,475.985,3
498.515,1364.75,0.385406,17.2538,496.284,386.815,288.415,1
427.848,354.812,0.843413,39.25,314.936,261.679,433.092,3
813.303,336.812,0.90296,46.1856,344.789,200.309,17.0308,1
849.697,1503.19,0.233433,26.6894,282.908,352.914,220.554,2
634.424,1565.69,0.969127,118.447,361.431,267.617,162.446,1
860.818,1599.75,0.129966,78.3409,274.945,35.1358,497.385,3
405.97,2018.5,0.925895,116.223,224.431,170.074,141.523,1
603.333,1493.88,0.342036,101.784,254.431,292.136,5.87692,2
477.061,508.438,0.236399,49.7121,222.541,108.852,141.369,1
808.182,1147.12,0.377331,9.71591,485.844,335.926,142.185,1
615.849,308.375,0.222556,32.4053,232.22,179.741,302.169,3
653.606,1136.81,0.904444,75.322,455.56,345.259,263.615,1
843.818,663.875,0.34937,23.6174,385.817,102.864,214.985,1
559.545,515.125,0.238624,61.9962,385.56,209.358,368.754,1
22.8485,566.5,0.12233,83.0492,424.532,216.654,247.062,1
639.515,560.312,0.841957,106.227,229.404,344.926,59.7385,2
44.6364,259.188,0.212915,20.2311,441.734,95.1481,157.462,1
923.364,404.188,0.778042,2.4697,359.156,136.395,340.077,1
139.364,1305.19,0.478106,52.4773,311.092,47.6543,44.2615,1
30.3939,215.062,0.412763,117.068,335.917,67.716,182.338,1
76.2424,933.688,0.189377,112.977,204.459,241.716,94.4769,2
391.636,2017.12,0.200665,83.5303,273.193,263.753,468.585,3
744.061,1972.88,0.837095,43.3144,395.706,281.123,144.877,1
814.061,1297.81,0.94839,119.864,283.798,295.988,179.862,2
32.3939,1315.12,0.625355,49.6894,350.697,48.2963,62.0923,1
372.364,442.875,0.395294,3.125,415.248,252.247,462.723,3
304.758,754.438,0.823829,57.5833,410.037,192.481,437.769,3
379.182,287.75,0.202341,45.4167,472.459,239,440.631,1
560.242,1091.44,0.491098,74.9318,352.899,241.395,69.8308,1
616.424,824.688,0.989398,99.4583,328.954,338.667,398.2,3
497.061,818.875,0.636122,74.2727,253.11,404.296,312.615,2
409.333,122.188,0.411664,69.1439,425.89,212.963,239.354,1
497.697,1242.75,0.632688,14.5985,320.587,189.259,163.585,1
726.485,2016,0.716599,63.2197,354.734,375.012,276.892,2
917.758,439.5,0.753102,2.79167,329.486,307.358,235.292,1
13.6364,1148.69,0.270513,68.0303,333.303,275.704,320.8,1
585.364,433.438,0.836271,98.2273,436.661,177.481,488.754,3
796.939,972.562,0.697015,8.11742,464.844,81.3827,89.8,1
872.758,1801.88,0.855992,8.79545,384.339,336.198,298.477,1
897.242,525.188,0.516697,70.5833,485.495,75,442.138,1
351.788,1900.25,0.605112,43.5985,393.761,43.6543,344.892,1
192.182,1496.38,0.629585,51.9962,300.991,107.778,384.292,3
296.545,1635.69,0.661199,95.2727,442.945,199.198,284.723,1
740.151,67.6875,0.630354,86.1553,410.55,315.012,444.277,0
87.8182,116.062,0.949049,3.14773,333.679,239.296,265.338,1
420.636,707.562,0.49725,22.0227,414.367,264.358,310.523,1
795.455,535.125,0.866182,56.0038,246.945,345.148,233.554,2
602,2066.62,0.145375,58.3977,414.532,177.333,314.769,1
959.121,478,0.886425,20.9583,283.743,59.9753,63.6154,1
189.455,348.75,0.584594,28.7614,499.523,178.728,205.138,1
857.333,246.312,0.607529,49.6136,494.486,193.235,504.462,3
534.939,1262.56,0.973247,66.9697,416.578,1.07407,250.938,1
277.879,339.5,0.358489,110.322,494.972,325.407,408.938,1
512.818,1960.56,0.707782,47.2614,333.789,357.914,141.846,2
122.242,1211.94,0.431742,56.5417,472.771,4.19753,327.662,1
285.788,1654.38,0.839265,32.7386,287.064,322.123,218.692,2
800.333,1018.25,0.556496,83.0758,277.165,395.951,368.492,2
14.7273,266,0.457204,118.758,416.101,13.9383,498.662,3
798.061,370.688,0.87835,80.7462,200.009,323.951,387.554,3
122.242,795.125,0.331462,43.5985,486.486,103.185,15.6,1
288.848,1628.19,0.761013,123.659,441.486,43.6173,495.292,3
285.576,1386.31,0.452644,55.8674,200.862,148.42,4.32308,1
263.697,1501.69,0.275704,103.155,463,213.79,365.292,1
790.151,968.25,0.16191,59.6932,299.266,223.037,342.108,3
64.697,1359.38,0.693939,121.977,331.798,109.457,370.523,3
440.273,352.938,0.110657,16.678,239.862,164.605,338.477,3
676.909,1248.12,0.74912,35.125,449.706,335.025,9.93846,1
616.121,139.188,0.34058,115.102,276.294,88.4815,343.954,3
776.364,2014.31,0.2829,123.318,267.239,329.136,178.954,2
737.091,1883.62,0.924906,85.8068,416.11,142.852,145.2,1
832.606,2021.62,0.841627,44.25,492.477,369.975,209.738,1
677.909,1596,0.361538,23.053,468.826,314.37,195.785,1
277.697,559.688,0.438389,33.5758,377.275,394.864,267.769,2
362.97,454.375,0.858437,103.765,282.055,284.383,137.262,2
61.0909,585.875,0.847093,11.3295,301.853,83.9506,30.4308,1
169.273,1316.62,0.401941,74.1136,466,144.728,155.969,1
567.242,366.312,0.342915,69.197,338.688,208.235,201.431,1
307.545,1587.38,0.549025,116.871,299.661,355.111,134.338,2
264.485,1473.06,0.156032,104.451,206.651,387.136,307.123,2
825.606,169.438,0.833332,120.784,334.321,132.802,125.446,1
949.788,177.438,0.253209,90.0189,315.018,133.062,337,3
403.788,387.062,0.626591,82.4773,374.844,342.938,134.385,1
133.333,1983.38,0.113733,111.814,289.67,351.086,178.415,2
551.273,2033.12,0.945314,27.4508,354.596,371.198,214.862,2
258.97,1764.44,0.8146,49.2121,392.872,34.5926,374.8,1
464.424,1292.25,0.943419,70.6667,496.303,306.111,376.538,1
410.182,2017.38,0.691028,15.7992,425.266,293.395,174.138,1
79.2121,1932.44,0.482061,120.314,458.303,340.16,303.508,1
196.97,1455,0.687869,70.8561,318.899,341.432,429.677,3
549.576,1219.88,0.81655,93.572,472.495,221.457,395.969,1
340.515,1875.81,0.867364,70.5455,316.927,7.81482,261.985,1
818.485,1054.56,0.391147,23.7538,265.11,374.086,102.292,2
854.394,349.062,0.588879,31.0303,439.248,275.667,85.7692,1
365.515,1637.19,0.282955,58.8561,269.817,237.309,95.0615,1
205.576,315.812,0.926637,10.6818,436.743,230.704,414.477,1
839.576,1540.81,0.984701,103.246,323,296.148,225,1
326.333,454.688,0.240382,7.75379,233.991,128.432,476,3
773.576,409.625,0.567263,95.5038,350.798,117.173,310.662,1
1000.39,1054.62,0.365383,121.86,259.22,62.0617,168.046,1
913.667,1534.75,0.2133,53.4773,342.055,75.6914,234.877,1
410.333,1080.38,0.836628,110.318,459.11,299.074,312.169,1
458.242,289,0.161498,10.803,208.587,301.716,356.369,3
264.152,1097.75,0.413449,77.1288,403.229,50.1975,198.231,1
746.394,726.312,0.152544,93.0076,434.587,81.0617,219.908,1
512.788,1626.75,0.420042,60.375,478.413,334.432,484.985,3
663.091,1273.12,0.918012,112.663,208.266,138.827,102.108,1
943.182,1851,0.367168,7.48106,264.596,17.3086,366.369,3
300.455,2055.5,0.101483,48.8902,250.807,118.864,351.8,3
616.212,538.75,0.171029,14.2538,405.541,395.259,94.1538,1
121.364,1414.38,0.754256,45.9394,421.917,159.259,37.1231,1
518.697,2056.44,0.33506,82.9318,458.67,121.383,286.631,1
249.485,1384.75,0.594235,54.8409,218.917,91.2593,444.877,3
398.727,657.562,0.90969,19.9053,239.624,295.444,40.2308,2
40.0606,1979.19,0.87066,111.261,365.578,306.679,324.769,1
118.091,1224.31,0.496179,93.625,452.899,299.951,397.292,1
570,2002.69,0.323661,8.20833,380.156,248.877,19,1
463.667,492.562,0.610276,94.5038,203.477,159.395,62.9538,1
271.697,576.25,0.480441,101.375,239.339,190.506,361.354,3
841.818,1273.19,0.47058,23.8788,408.183,118.42,7.29231,1
250.576,712.062,0.377798,19.9242,426.44,230.025,379.169,1
714.394,85.4375,0.128236,53.7652,480.615,270.346,316.523,1
574.758,924.562,0.652355,123.455,363.651,147.914,351.569,1
214.061,233.875,0.602722,5.65152,314.55,236.494,383.985,3
103.848,798,0.488626,119.705,339.128,122.543,141.431,1
839.151,986.062,0.939766,86.0114,350.899,109.519,424.492,3
12.6364,349.375,0.1657,56.0606,315.028,282.951,363.246,3
673.667,545.375,0.657079,23.7538,329.367,233.79,279.015,1
737.97,675.875,0.793396,85.3826,426.624,312.185,337.031,1
919.909,340.625,0.293393,85.0189,332.486,227.21,46.7846,1
448.364,62.125,0.477914,123.212,466.771,314.889,390.369,0
315.333,1223,0.426331,117.534,213.67,76.3086,24.3077,1
652.182,1227.31,0.108487,16.9811,460.11,117.235,442.554,1
179.667,1619.5,0.874917,99.9583,415.716,68.321,455.2,3
233.788,1360.56,0.904663,103.11,222.771,235.605,416.108,3
635.515,522.25,0.452177,86.1061,271.605,369.247,82.8154,2
414.121,1104.12,0.615741,41.9091,312.321,64.0741,459.354,3
818.515,1025.5,0.783892,40.6023,401.257,247.938,59.2,1
931.576,36.6875,0.212339,26.3182,460.11,157.84,475.769,3
501.061,907,0.158312,62.3939,486.174,182.58,103.123,1
10.7576,480.438,0.961217,20.1894,295.78,117.296,472.508,3
58.2121,781.312,0.723438,3.15909,238.312,376.864,14.4,2
259.697,1520.69,0.123319,5.09848,259.743,163.531,215.8,1
171.364,1985.19,0.59646,94.2348,256.119,135.741,495.015,3
295.152,964.625,0.266613,118.508,298.495,337.123,209.662,2
184.424,146.312,0.502057,99.5795,362.872,123.617,252.477,1
54.4242,1465,0.83336,62.7424,250.972,152.099,469.077,3
480.061,1893.12,0.10423,97.8333,237.312,223.148,475.815,3
585.364,1671.25,0.453056,18.9394,422.789,323.123,112.308,1
839.545,1023.81,0.148012,38.678,232.119,276.321,48.4154,2
456.273,1400.5,0.241701,87.0303,244.009,93.2963,293.185,3
154.606,983.438,0.876125,59.447,275.927,67.0988,150.062,1
359.667,1693.12,0.577425,113.629,421.624,276.136,390.538,1
376.394,1537.44,0.236454,72.5265,466.376,163.704,99.9538,1
177.485,72,0.493789,31.9167,470.046,280.012,58.2462,1
211.212,1672.81,0.346403,112.977,347.899,384.185,68.2923,2
82.5455,781.438,0.281115,92.8977,337.44,37.5309,77.8615,1
314.879,103.188,0.528672,81.0871,481.743,335.272,70,1
865.667,1414.81,0.236207,119.239,416.358,367.519,501.646,3
529.606,354.312,0.685205,121.042,295.872,1.83951,281.831,1
169.242,281.5,0.651558,15.7917,239.073,151.049,118.908,1
986.273,1805.19,0.52425,22.1364,331.358,386.852,162.015,2
668.939,258.375,0.484286,47.4394,367.009,30.8395,270.4,1
524.273,45.25,0.406391,124.943,468.046,156.556,405.831,0
74.0909,228.875,0.695807,15.303,259.385,93.0123,407.723,3
280.212,451.812,0.125297,8.8447,442.395,22.4815,174.785,1
833.727,1054.44,0.702234,62.1136,237.872,26.6914,17.2,1
932.424,763.188,0.488406,49.8409,252.624,296.802,186.415,2
482.091,797.5,0.227033,3.57197,332.193,143.284,354.892,3
459.788,1847.81,0.413669,14.9886,451.11,116.42,69.5538,1
511,2045,0.395624,40.6136,215.55,19.0247,446.938,3
761.455,397.812,0.707508,30.6136,219.716,358.531,67.7846,2
659.788,1955.44,0.163311,121.826,229.826,19.9383,462.969,3
206.212,218.062,0.940178,76.6439,442.945,134.086,33.0462,1
623.576,166.25,0.816605,66.1098,494.239,45.5309,363.169,1
318.333,1983.31,0.583386,117.027,355.266,208.975,246.969,1
894.788,1329,0.238926,73.2386,201.972,345.765,372.938,3
689,1991.69,0.726652,121.534,388.853,3.17284,36.3538,1
906.485,304.625,0.481292,8.68561,411.495,365.938,260.092,1
391.03,745.875,0.437373,103.106,399.165,303.988,232.831,1
95.0303,514.812,0.428227,69.3409,412.037,69.2716,439.662,3
837.818,690.188,0.280456,46.5795,483.477,366.383,402.077,1
50.4545,233,0.700064,99.3864,289.523,96.6296,368.969,3
561.424,80,0.763265,101.17,484.11,322.753,421.277,0
462.667,1407.75,0.681909,38.7614,373.413,358.42,282.477,1
682.061,1223.12,0.121259,43.7462,280.881,2.5679,354.969,3
934.545,378.188,0.419932,14.8333,270.275,295.37,217.077,2
620.909,1156.62,0.810315,122.939,271.339,229.679,141.954,1
376.394,736.875,0.7759,77.1553,490.22,403.494,360.6,1
842.788,1432.44,0.320695,56.9848,235.248,124.901,101.446,1
95.0909,1557.5,0.179818,71.9015,353.046,168.642,203.092,1
124.394,978.625,0.879202,32.9735,491.266,122.679,241.769,1
306.697,1241.62,0.272628,28.2992,291.128,97.1852,19.6462,1
162.758,516.375,0.154164,108.076,235.312,183.84,388.462,3
157.303,922.375,0.777987,64.0644,431.991,156.284,147.677,1
54.3636,933.438,0.229945,122.746,275.505,81.5556,123.185,1
911.273,575.5,0.394964,58.1477,270.679,287.469,75.2462,2
411.364,1565.25,0.565368,1.82576,243.211,142.58,45.9692,1
545.545,446.562,0.252083,83.697,333.761,161.691,364.846,3
637,1264.5,0.502854,71.1288,200.651,16.1728,327.892,3
261.848,946.375,0.612445,111.811,423.743,198.605,355.477,1
191.091,2065.81,0.443196,24.2538,332.055,325.457,82.8308,1
233.333,1334.06,0.87195,103.186,456.321,209.111,212.508,1
275.606,1943.62,0.251616,14.9242,221.495,323.926,79.1538,2
131.576,580.375,0.740028,115.254,283.101,111.235,268.015,1
883.758,1044.94,0.21124,27.197,422.89,52.5062,221.015,1
617.667,731.062,0.944408,52.4924,303.385,291.988,172.031,1
